Clase [K];rpm;temp;acel
9;2143.841665;311.7678798;48.13692151
9;2159.932936;319.4478571;47.25193927
9;2160.344177;312.0781229;47.57062194
9;2154.808027;315.0879768;48.01059508
9;2157.147554;314.2572855;48.15874178
9;2137.121453;313.2575467;48.01460918
9;2131.887963;315.5157388;48.68769671
9;2150.938305;319.8317077;47.85773008
9;2165.030608;317.6715955;48.1826373
9;2142.981627;311.8476263;48.08826742
9;2126.27876;320.7104213;48.85417901
9;2134.801267;319.8612558;47.68605262
9;2150.384937;314.4204264;47.76973731
9;2147.38701;314.1704448;47.83836886
9;2147.83356;316.8553941;48.54108772
9;2133.685199;318.3019503;47.16944259
9;2168.828814;313.6779515;48.70502547
9;2152.350537;313.6609303;48.83727736
9;2161.814424;313.8864069;47.24422639
9;2163.641121;313.031898;47.825452
9;2161.66009;315.8309776;48.58477089
9;2122.998756;311.8722223;47.1607022
9;2144.195038;318.995519;48.21311959
9;2146.456237;313.8585192;47.46235313
9;2140.348931;315.7015393;48.53950159
9;2138.726501;320.1495921;47.48108122
9;2140.128735;313.6887392;47.72192277
9;2144.815411;319.949974;48.84885874
9;2145.94091;320.9825074;47.30617407
9;2155.863121;317.1103584;47.75061323
9;2156.567471;316.256057;47.23595439
9;2157.993149;311.3266427;47.44319815
9;2157.478797;318.2905577;47.98891507
9;2151.973041;314.1356082;47.04354352
9;2143.174295;312.2729347;47.00340831
9;2155.525808;320.796035;47.85021663
9;2153.614408;317.4270632;47.83542548
9;2154.238233;314.0145259;47.10847438
9;2168.863136;318.8613811;47.16658679
9;2157.737393;316.4465296;47.929872
9;2138.277874;313.7156344;48.53799406
9;2152.380881;317.2625089;47.62830202
9;2147.537767;319.6395921;48.88873715
9;2167.270387;316.5743118;48.49957054
9;2144.172195;316.8336545;48.71824969
9;2153.427097;320.4477139;48.37172354
9;2140.996978;318.0158748;47.372934
9;2167.816207;317.770921;47.17227784
9;2167.847241;319.9547908;48.40858369
9;2141.015024;311.3372937;48.10052436
9;2136.070057;311.1431263;47.3529357
9;2163.071722;318.1037901;47.38084145
9;2141.121453;317.2189154;47.29455791
9;2137.8112;313.795665;47.82648902
9;2152.776044;319.742498;48.38908571
9;2139.870665;317.3420652;47.56889142
9;2160.48677;311.9561758;48.5059557
9;2149.225645;317.6616125;47.76816761
9;2163.455198;312.2487287;47.43962699
9;2170.180963;318.2198581;47.01312046
9;2146.537002;317.0804458;47.86859231
9;2159.535002;320.9785444;48.17639963
9;2158.74694;314.5632795;48.43911718
9;2154.403432;313.6261949;48.32094186
9;2168.342964;317.2057027;47.40219732
9;2139.209744;313.4394905;48.59359516
9;2163.506958;318.5781613;47.19052905
9;2172.363267;318.6266944;48.18916642
9;2156.875495;311.0722028;48.72077896
9;2143.544017;315.9912276;47.5203135
9;2140.123731;312.7550638;48.53030882
9;2163.802229;318.3458289;48.51088573
9;2159.983993;320.4814324;48.55952735
9;2147.838332;316.7935244;48.30705861
9;2147.386275;314.8242129;47.48916053
9;2150.165943;314.8895521;47.80353566
9;2134.484609;318.2237351;47.9422204
9;2131.241845;316.4081143;48.43400991
9;2135.904746;316.7372431;47.15577786
9;2133.906376;314.5060939;47.40479692
9;2165.473401;312.8873301;48.06813176
9;2150.671807;311.2847214;47.60740522
9;2145.528969;317.5873858;48.10990793
9;2155.386484;319.5061476;48.86522427
9;2158.410398;318.5000241;47.95355737
9;2165.10018;319.4291093;48.74979794
9;2147.511442;314.7985743;47.63047415
9;2142.013501;315.7730485;47.24891029
9;2134.196659;312.0343513;48.12334841
9;2146.126784;318.0071429;47.59645467
9;2147.583611;315.5753662;47.58911673
9;2137.762639;312.6132813;47.63490674
9;2173.667448;313.6875737;47.01309789
9;2142.036064;319.1822978;47.52157193
9;2137.542812;319.1166253;47.23831074
9;2138.567529;314.7797046;47.60694223
9;2133.678788;312.1342876;48.72345016
9;2131.173365;317.0531085;47.68658914
9;2178.180429;316.9860424;48.27592498
9;2152.5898;311.6683902;47.31007208
9;2155.366737;318.49589;48.80261505
9;2160.991508;320.423646;48.92701387
9;2161.095662;318.3608042;48.10951825
9;2130.483863;319.9875218;47.91326798
9;2137.050726;314.5886187;48.14298051
9;2143.822751;318.4513572;47.80269909
9;2145.682212;319.1092831;47.88726285
9;2145.205163;319.5797013;47.98037708
9;2159.284684;315.0864234;48.42350307
9;2156.4698;311.5596629;47.96985694
9;2169.724288;311.5271408;47.14947918
10;2251.338762;313.8442273;54.1637416
10;2256.1985;308.2901032;54.13339918
10;2239.860097;311.4825416;54.59486885
10;2245.533855;313.4093639;54.77562936
10;2220.758313;314.9510916;54.11419033
10;2236.852721;312.7850672;54.58650847
10;2223.531024;311.8857247;53.9132783
10;2226.758677;307.1349346;53.93207986
10;2221.595463;312.4093537;53.80773262
10;2220.646284;310.1239045;53.82324519
10;2220.045647;311.7199825;54.97590066
10;2250.027955;312.936131;53.91198685
10;2252.245845;309.5743849;54.4015599
10;2232.226213;313.1230682;53.78171737
10;2257.800087;311.4632701;53.93375355
10;2240.571519;313.8340476;54.91481867
10;2229.672808;306.4314082;53.32534578
10;2245.602576;307.9614585;53.92815428
10;2252.610012;312.8454942;53.56637127
10;2246.502664;312.1839946;54.37586754
10;2259.699848;313.7689959;54.8399387
10;2234.014851;309.7121468;53.99550672
10;2246.464454;308.1347171;53.71104299
10;2259.140838;309.5814526;53.72566404
10;2228.867924;310.3869902;54.34634718
10;2250.262595;312.3228707;54.78560502
10;2231.000243;312.8933199;54.69906556
10;2237.625766;315.1771166;53.7304737
10;2240.59354;315.0289377;53.08826713
10;2224.191267;308.8060592;53.773163
10;2247.518294;306.9194162;54.94581985
10;2227.622167;313.8426214;53.89650041
10;2240.833618;313.1997847;53.54902807
10;2227.477251;309.1279283;53.58686955
10;2236.149787;309.4716851;54.56135676
10;2267.554816;312.343851;54.33840112
10;2220.38333;310.0638758;53.89163574
10;2232.016297;315.4610241;54.2137345
10;2257.155152;311.9511149;53.44027942
10;2222.50789;314.3147791;54.88106164
10;2229.798758;314.4662267;54.50582036
10;2250.482561;314.2421003;54.54293787
10;2231.274067;315.3949726;53.13976515
10;2233.876374;312.2837727;53.96718099
10;2253.17177;314.3792899;53.71017117
10;2253.804182;309.6392419;53.14894817
10;2255.716639;315.8953534;54.1742956
10;2255.956836;314.9810686;54.11035388
10;2227.557327;312.3235957;53.85517237
10;2235.740668;306.4313335;54.19100666
10;2240.595903;312.8913538;53.62311173
10;2219.994949;313.1788893;53.84106556
10;2231.672353;309.2510249;54.1079871
10;2230.744253;307.7696792;53.52326407
10;2235.941498;308.6061444;53.86967349
10;2229.161822;316.3359013;53.02363987
10;2233.885254;310.4654038;54.36738973
10;2225.335197;315.6976677;53.76772702
10;2231.009791;311.4155221;53.84108793
10;2251.008781;316.7492644;54.03708476
10;2254.408415;308.6269355;53.09154505
10;2244.134686;310.4837611;54.77868943
10;2236.062153;315.468706;54.42865475
10;2245.238123;315.5960787;53.52980362
10;2257.460883;315.5925497;54.67861404
10;2241.135738;311.8642495;53.16744729
10;2225.949916;309.0588674;54.66089734
10;2250.09923;313.0052253;53.21041937
10;2269.564026;308.9779142;54.57372735
10;2231.318469;313.0055613;54.963886
10;2243.521171;309.1822107;54.06768395
10;2237.659986;316.6532725;54.94442059
10;2219.401997;313.3174212;54.18852999
10;2226.338689;314.2195421;54.54818002
10;2253.802265;314.1099319;53.90699432
10;2230.70634;308.9175094;54.40465216
10;2230.807275;309.1052658;54.72745151
10;2225.697628;308.1083921;54.21069043
10;2247.049947;307.2451361;54.89802703
10;2243.006856;312.1668546;53.70339918
10;2245.333735;315.7064424;53.93194414
10;2251.837724;307.9388223;54.71397986
10;2251.236795;312.4953266;53.42099208
10;2222.679027;315.2303436;53.38430208
10;2230.872856;311.8863664;54.36908322
10;2225.993223;315.8531113;54.62316772
10;2220.47214;312.5444076;53.24558588
10;2232.655079;309.1426931;53.32536604
10;2249.779756;309.9351853;53.93952207
10;2245.071779;313.5611214;54.16866237
10;2224.417106;315.3184999;54.5363802
10;2256.230026;309.145218;53.80471243
10;2265.432754;307.1381741;53.81009373
10;2236.406902;307.8082185;53.399005
10;2248.603242;309.6643674;53.33309263
10;2235.316624;314.329346;54.11206897
10;2248.476117;313.2003018;53.45105819
10;2239.930336;308.1081676;53.91795116
10;2255.043913;307.1041554;54.36404677
10;2241.042445;310.5372982;53.46931218
10;2234.113419;310.4197369;53.41253964
10;2245.852609;314.3947398;54.75555106
10;2236.613194;312.4595463;54.21127506
10;2232.149925;314.3639179;54.79375766
10;2243.054399;308.4300341;54.04463696
10;2239.252346;315.267302;54.56792385
10;2244.433184;307.1795959;54.84823112
10;2244.984623;312.7938909;53.91171595
10;2220.390597;308.5451564;54.41582465
10;2250.198527;311.7538908;53.58063357
10;2248.924347;314.9420557;53.92876986
10;2238.69856;314.9726053;54.13564745
10;2250.400379;308.3942776;54.34488747
10;2241.945979;316.6236322;53.8866638
10;2226.499917;314.666289;53.06479441
10;2233.644719;308.2288243;53.59261638
10;2249.529401;311.9920326;54.4327431
10;2221.636468;312.3366932;53.85832582
10;2209.689335;308.7300496;54.5554058
10;2262.361135;316.5521743;53.08533933
10;2251.528222;314.6974769;53.04023423
10;2249.382859;307.7684733;53.63537964
10;2250.416388;307.9051989;53.9643916
10;2253.3319;311.1029855;53.48699069
10;2258.793162;314.100527;53.17626155
10;2227.307664;316.9158689;54.23482295
10;2239.575202;314.5546475;54.92574943
10;2243.703212;310.3607164;54.67392229
10;2253.142372;308.4157359;53.08578133
10;2217.711204;312.2484373;54.60840555
10;2225.211043;312.0097413;54.84561084
10;2253.022066;316.1977123;54.28753198
10;2233.534182;313.6841819;54.12858104
10;2235.467962;313.1479315;53.59459683
10;2242.81264;316.368007;54.12086791
10;2247.870225;315.6008199;54.95692248
10;2239.181002;307.4460283;54.12943665
10;2227.011031;314.5602528;54.67617272
10;2236.991389;309.4006937;53.247556
10;2231.136055;316.6512555;53.25619165
10;2235.250957;316.4916094;54.52656169
10;2219.967745;316.6383821;54.44743749
10;2253.194028;311.8295974;53.82982953
10;2255.353127;314.794796;53.85316928
10;2228.114854;313.7983191;54.97558078
10;2255.364781;308.0552282;53.44464036
10;2241.939497;313.5934913;53.2919012
10;2253.87477;308.4685057;53.80423907
10;2236.442888;310.507171;54.33029736
10;2233.303238;311.0815389;53.73294603
10;2262.546596;311.3339147;54.28890544
10;2248.237154;310.4197309;53.45125824
10;2246.382282;315.9554272;54.80281688
10;2225.139922;314.9092938;54.87907196
10;2247.290668;309.8009248;54.15799543
10;2240.336334;315.5210377;53.39519919
10;2233.425785;310.9880229;54.78470612
10;2251.950139;315.8461486;53.63243929
10;2233.685096;307.9490987;53.6327471
10;2226.658189;307.373962;53.90222527
10;2243.851442;308.1708337;53.40995976
10;2248.599196;313.0118644;53.18919384
10;2221.957391;311.3828794;53.35862179
10;2210.810322;314.1990256;54.49997353
10;2229.323298;315.2106708;53.23239205
10;2228.154086;309.7968458;54.39042714
10;2213.359436;314.7212806;54.72545939
10;2248.987085;311.5280489;54.01936774
10;2232.281948;313.079819;53.12989059
10;2244.27259;315.4396342;54.15925554
10;2228.464008;314.9879313;54.99745488
10;2222.842633;312.5386426;54.28783841
10;2263.323769;308.8442624;53.64518959
10;2234.912816;314.5932235;53.01421515
10;2224.34278;310.0780561;54.47984033
10;2237.187756;314.0833089;53.10369238
10;2238.117781;307.6495405;53.01618082
10;2239.609276;312.4179459;53.7044258
10;2227.686747;307.2630407;53.02520158
10;2227.351849;310.2329806;53.57954966
10;2245.382748;309.7013202;54.1786027
10;2236.520751;315.50076;54.88201031
10;2236.376684;307.6706909;53.0251539
10;2240.497932;315.1093903;54.96106436
10;2239.634794;312.0267075;54.47984279
10;2241.677786;313.9509388;53.00904636
10;2220.482461;307.1488415;54.45329013
10;2246.273651;313.9329448;54.08720095
10;2236.795411;312.0767962;53.51103692
10;2244.726887;310.3907447;54.35281938
10;2218.939025;308.6205706;54.0565457
10;2219.199798;308.7172032;54.42225796
10;2226.200324;309.4155166;54.92907289
10;2255.415408;314.8701055;54.74662706
10;2240.580418;309.4296144;53.8686193
10;2256.029552;315.8472466;54.91526218
10;2256.288407;307.0584642;53.11966146
10;2223.896971;308.3861899;53.85589611
10;2262.111818;315.8057839;53.18257136
10;2228.435439;313.5540337;54.25493208
10;2225.761981;308.2193391;54.42936058
10;2225.557985;314.7988451;54.00842947
10;2235.253791;307.4352824;54.60413924
10;2218.409777;314.9405934;53.44832974
10;2253.365086;313.4354335;54.9591018
10;2237.248672;315.3047047;53.43109487
10;2228.950165;312.934012;54.40589034
10;2222.887663;312.1478572;54.45488444
10;2251.148723;316.4598577;54.64582548
10;2229.938632;312.599753;54.80880279
10;2224.677442;316.074901;53.18194479
10;2236.358518;311.9297944;54.73460715
10;2244.160024;308.1310057;54.34741815
10;2216.323226;313.5000158;53.25235579
10;2236.311607;314.9353765;54.15256432
10;2264.581858;315.4380687;54.31152895
10;2217.276795;312.2354716;53.92988041
10;2240.353265;308.7615319;54.75536914
10;2239.498175;312.8297968;53.87860472
10;2245.947596;313.7482845;54.33389905
10;2242.620134;307.9226097;53.83277513
10;2229.47194;312.0842937;53.09219438
10;2255.000872;308.0326582;53.71731032
10;2253.71746;314.2287525;53.26708678
10;2234.011934;315.4600308;54.84200363
10;2241.196429;311.5010496;54.40873867
10;2234.535184;312.065719;53.34639034
10;2235.312334;314.1910536;54.47731076
10;2242.540241;312.606268;53.23281591
10;2233.758767;309.864551;54.36887122
10;2217.524665;313.9644698;54.09651137
10;2258.920664;311.3736514;53.80877822
10;2225.498249;315.2089277;54.64944446
10;2257.016992;310.2561397;54.72901867
10;2236.990195;316.1243419;54.81815265
10;2233.190636;309.3741316;53.48423553
10;2215.903592;311.8325494;53.64874054
10;2252.720881;311.1854914;54.47569814
10;2239.480331;308.9871575;54.92595548
10;2264.458773;307.2904238;53.84989415
10;2241.75016;314.43546;54.08392758
10;2230.726513;313.0558146;54.57935838
10;2239.742013;314.1598617;54.20084174
10;2220.984085;315.574663;54.86436079
10;2255.755357;309.6331443;53.1358403
10;2243.975673;308.4318922;54.56921687
10;2249.106897;309.0616185;54.95120098
10;2261.711788;307.1721893;54.36911674
10;2233.520936;309.6602928;54.97428701
10;2228.208607;315.7072737;53.56295092
10;2230.233363;315.0346093;54.29777334
10;2243.281196;308.8652576;54.51134518
10;2210.243468;311.8699706;53.39024034
10;2229.683681;311.1193109;53.05706728
10;2221.174349;312.5051859;53.13684248
10;2247.849764;311.6302963;54.52875373
10;2247.88534;311.9935767;53.56884979
10;2236.765931;309.25674;54.44674047
10;2246.289579;315.8484212;54.75440026
10;2274.764884;314.0760898;53.41551295
10;2231.659044;313.857898;53.88721654
10;2235.645781;310.8178852;53.17192934
10;2251.276804;312.2546175;54.16720583
10;2259.050756;309.2520022;53.45358772
10;2220.812176;315.5861217;54.75832185
10;2233.385191;308.2674125;54.8862668
10;2220.573384;312.9698504;53.14751988
10;2252.144095;310.1094754;53.74692834
10;2237.452396;306.8170659;54.00504377
10;2224.468816;310.1992218;54.14416593
10;2253.080552;307.735003;53.05814369
10;2254.182558;314.2722219;53.00735092
10;2250.148753;312.9308839;54.55919807
10;2246.284021;309.1112855;53.55713662
10;2264.381681;306.6456947;53.90791105
10;2240.684488;311.8286296;54.29472817
10;2237.048529;311.4790914;53.41954592
10;2218.929763;308.8450423;54.94937789
10;2228.315102;309.2007443;54.58441583
10;2242.814498;307.5263253;53.71510532
10;2267.795405;312.8406644;53.1113725
10;2230.443457;311.0922029;54.05560879
10;2239.358962;312.9456784;53.18667697
10;2254.469973;308.0113812;53.58338063
10;2235.463897;309.8918596;53.37717253
10;2223.058852;315.2498077;54.63847621
10;2230.773136;315.423813;53.25418951
10;2255.196277;306.7774886;53.078777
10;2252.170401;308.8386034;54.12588098
10;2243.950048;315.1324095;53.51042922
10;2255.968737;315.0537341;54.87373149
10;2262.580711;309.0085475;54.38551831
10;2215.106227;315.3692003;53.08825878
10;2250.471201;306.6172738;53.43057022
10;2245.074131;313.5814629;53.12102326
10;2221.190977;308.4159874;53.98544937
10;2222.889154;313.9608137;53.67152047
10;2223.363793;312.016987;53.04632989
10;2225.166068;306.2701835;54.11766472
10;2241.706427;315.4257216;53.1786954
11;1901.472585;373.4390075;50.47268162
11;1907.140663;370.9974706;51.61944773
11;1881.122064;372.4160451;50.98263252
11;1876.818811;373.0431269;50.91735566
11;1913.14891;371.0721049;50.42592548
11;1893.20657;374.0780865;51.77553209
11;1882.886401;369.5839493;50.71422057
11;1885.255832;374.9172695;50.34785337
11;1887.410688;376.6995416;51.13488513
11;1896.212614;375.075838;50.8591237
11;1913.621262;372.3224251;51.80018076
11;1906.957948;374.4120528;51.00898322
11;1909.213591;375.2426221;51.39862815
11;1896.401096;374.5778352;51.04117736
11;1904.611966;372.4043484;50.35395535
11;1878.626818;375.3659062;50.14988796
11;1900.176186;370.0562547;50.55567201
11;1872.648655;377.1552773;50.74398533
11;1904.366634;376.3562191;50.09149711
11;1896.438745;375.1441755;51.22499979
11;1905.749008;375.5559622;50.39810991
11;1917.433659;377.1939823;50.34524679
11;1889.85987;372.7287235;50.7341059
11;1879.417376;370.5662533;51.70767876
11;1914.221982;374.2902753;50.31060217
11;1921.009119;369.1314807;50.60636421
11;1898.575877;371.7088439;50.6050031
11;1887.703648;375.7783821;50.4763389
11;1908.216131;377.8464704;50.32769876
11;1901.368183;376.0399985;51.64133167
11;1900.187466;370.9850766;51.72543224
11;1905.614832;374.1850237;51.8719552
11;1902.805905;370.7171884;51.61803451
11;1878.102025;372.437693;51.20946813
11;1908.038474;368.6472266;51.16632885
11;1897.676011;377.4926285;50.96520839
11;1889.523561;376.107862;51.68485352
11;1897.345398;373.8602426;50.21237075
11;1895.381579;376.6282631;50.09870653
11;1906.707385;371.2414156;50.94097627
11;1899.223518;374.2744237;50.44341288
11;1891.717474;373.0585422;51.62740735
11;1880.787449;368.2208429;50.11237683
11;1897.230334;375.0310694;50.00934029
11;1887.37208;377.6256874;51.63328525
11;1875.764903;376.0922017;51.3185018
11;1882.06225;372.920369;50.1104925
11;1902.263706;372.865251;50.55659306
11;1884.717088;373.1316619;51.08417882
11;1894.652054;376.3296866;50.94651439
11;1907.04272;377.5649087;50.05800065
11;1905.163485;371.3380972;50.75008268
11;1894.781196;369.8878522;50.53626924
11;1882.9528;369.8663216;51.17897196
11;1892.641393;376.1308822;51.94097774
11;1880.648138;377.930041;51.17060239
11;1871.153657;370.9170342;50.23915181
11;1879.734365;377.327131;50.6595311
11;1891.653727;372.5559735;51.18927279
11;1902.24224;376.1938797;51.44618135
11;1877.913711;370.5951046;50.34165077
11;1871.376593;375.5285775;51.42244764
11;1888.285031;370.6941368;51.68364451
11;1876.655416;376.0167651;50.11299075
11;1922.417418;377.9028976;51.80738531
11;1880.394062;376.9999072;51.69743435
11;1899.536123;376.90556;51.0964355
11;1895.575192;377.3537795;51.81180061
11;1871.517984;368.0373227;50.90072237
11;1891.308918;373.0834974;50.9127686
11;1899.679762;371.8914811;50.0750073
11;1898.925905;371.456776;50.97728103
11;1902.55073;371.7545545;51.99244915
11;1870.445134;373.361715;51.2133773
11;1907.969362;373.0959423;51.51792314
11;1904.943948;375.2143629;50.77667591
11;1888.611724;374.2157115;50.29854425
11;1901.309262;372.7132892;50.19934774
11;1892.322354;370.147675;51.75558073
11;1871.847736;372.2037817;50.74246433
11;1909.006912;375.2070613;50.51447443
11;1874.066555;369.625702;51.57371741
11;1889.165359;370.6644118;50.00165457
11;1868.238299;374.2304563;51.91800964
11;1893.2242;372.6796602;51.965187
11;1899.10666;373.6763124;50.47220391
11;1897.277717;373.0602267;50.19011025
11;1884.737474;371.2936107;50.64106475
11;1896.050726;375.3440515;50.69145623
11;1898.732355;375.3754656;51.18277526
11;1889.332992;376.0482443;51.91006957
11;1881.864382;376.6286089;50.20943822
11;1901.718192;368.49603;51.790238
11;1881.632579;375.4223636;51.57645392
11;1875.117154;376.5774115;51.26381264
11;1872.843624;376.6624931;51.07725843
11;1870.546812;369.9252652;50.09220609
11;1906.285982;374.1461407;51.54453941
11;1900.794423;370.5145389;51.21297142
11;1885.281746;374.5605844;51.22127272
11;1910.710968;373.9161332;50.5925197
11;1894.279521;368.8649599;50.99072701
11;1875.405967;375.7063385;50.87171281
11;1896.136543;371.360269;51.67572349
11;1907.690784;375.7944804;51.08022077
11;1892.69387;373.0836551;51.07820812
11;1903.384067;368.4112678;50.66318536
11;1914.429625;370.4622122;51.26127316
11;1887.811918;373.5181886;51.67242458
11;1907.299425;372.3603627;51.87687574
11;1900.838011;367.002953;50.74573324
11;1898.934576;374.755854;51.79727147
11;1890.644609;375.644191;51.02571497
11;1877.524768;371.9524421;51.01975586
11;1901.932245;367.2942655;50.71926117
11;1875.936691;368.4047482;50.71124903
11;1915.917359;372.2502132;50.25608763
11;1903.099573;370.855548;50.549825
11;1906.942428;367.4883862;50.32672679
11;1889.735244;368.5666008;51.09311699
11;1882.468703;375.3259931;50.16219762
11;1896.218989;367.9316722;50.82926667
11;1874.066428;368.755466;51.20964801
11;1895.66808;376.5787204;50.57354289
11;1867.978544;370.2555495;50.28330904
11;1905.419701;369.6498894;51.49497627
11;1872.047996;367.344912;50.0914973
11;1871.57748;376.3561525;51.33102218
11;1881.088444;375.4684298;51.21918755
11;1888.211561;367.3984437;50.06418864
11;1871.544372;376.7462637;51.1992813
11;1892.432204;376.4405825;51.17599987
11;1916.923094;374.8948109;51.8926564
11;1875.638123;373.055061;50.44131063
11;1895.752306;370.6163779;50.38629505
11;1898.346302;375.8286277;51.9577938
11;1887.753389;368.951492;51.12958933
11;1891.619417;374.8449518;51.58126721
11;1897.916015;371.7448811;51.8553903
11;1893.824614;369.9355514;50.0482208
11;1874.149719;372.0152219;51.06395761
11;1904.763973;371.6856478;51.87616703
11;1916.469109;370.3116392;51.33156388
11;1908.185911;372.3182279;50.67337906
11;1903.932089;370.0345073;50.3753873
11;1902.407858;374.1144936;51.6542846
11;1919.659215;375.7100619;50.87153151
11;1895.853642;368.1932967;50.58363641
11;1905.866876;371.8626505;51.02360505
11;1886.697385;368.9501857;51.71208533
11;1898.427229;368.1201749;51.02709
11;1911.607467;376.5100156;51.06815585
11;1901.416851;370.5474964;51.37711043
11;1904.932439;374.5475834;50.49347764
11;1886.426326;370.7861762;50.08272184
11;1870.370282;371.5404139;50.74809688
11;1919.042154;372.0216643;50.83368033
11;1886.080739;371.1712491;50.4679437
11;1882.15949;371.4469776;51.27797577
11;1878.272525;376.2464978;51.7635469
11;1902.54135;371.164144;51.16922257
11;1917.064886;371.5462072;51.5212912
11;1897.240122;369.0802793;51.20492717
11;1882.773577;376.1344981;50.65594812
11;1884.580058;377.8672167;51.77526829
11;1871.972895;375.5326748;50.24567582
11;1909.370249;368.6178302;50.94987761
11;1896.189206;370.0946428;50.58881846
11;1901.02969;374.320893;51.23439585
11;1894.268433;368.3474063;51.56579367
11;1884.184609;369.2741703;51.23374476
11;1882.771714;376.5546744;50.09393702
11;1889.431469;372.7891813;50.66626572
11;1872.334045;369.4964447;51.4704457
11;1866.161155;370.4559736;50.39788114
11;1873.552907;372.0114366;50.52731243
11;1877.927482;372.9217232;50.50239577
11;1883.922005;368.3706245;50.38783787
11;1889.413238;372.3477605;51.43120436
11;1903.552613;373.2225123;51.80494765
11;1888.797198;375.1544478;50.24533773
11;1885.264858;375.4298043;50.99070905
11;1876.384589;367.1076956;51.06790199
11;1871.680424;367.7531349;50.08133116
11;1877.050047;374.2043228;50.37318769
11;1910.571791;374.865729;50.71599094
11;1885.629003;370.9108436;51.6419843
11;1874.367802;375.1724512;50.02435822
11;1877.283813;371.8139473;51.34260363
11;1895.410776;374.5662423;50.89644864
11;1907.844768;372.2901275;50.06616181
11;1889.84754;370.769349;50.67700763
11;1896.944768;368.4578483;51.74683626
11;1907.179574;369.5116171;50.29719023
11;1905.902369;367.0353722;51.38740268
11;1874.736756;376.3051756;51.49143461
11;1883.361426;372.4890812;51.28479077
11;1914.785267;377.6692305;51.16433577
11;1889.837283;375.0913259;51.67234141
11;1880.035235;375.0188351;50.6712741
11;1887.377593;368.752541;51.12591171
11;1892.326898;368.6900727;51.12662734
11;1904.741576;369.6546583;51.89118807
11;1874.467868;371.5336391;50.43531499
11;1887.476344;369.7122086;50.1775026
11;1912.704428;371.2813314;50.48162544
11;1886.516194;369.329489;51.35351261
11;1907.195903;370.0568102;51.10310167
11;1888.139522;374.0505992;50.41427484
11;1883.562794;377.8943387;51.07791654
11;1871.108857;368.2912591;51.54321631
11;1892.557708;377.0373294;50.47952255
11;1880.362504;370.8095405;51.26116256
11;1881.46226;374.1547329;50.06551396
11;1904.825465;370.0511755;50.37320265
11;1892.274166;376.0845932;51.93952027
11;1893.940531;373.0549681;50.74203774
11;1912.688291;373.1766953;50.13427309
11;1901.195636;377.4182143;50.21270522
11;1907.891558;374.1023682;51.53293193
11;1891.778268;373.9149856;50.50313743
11;1887.687926;369.8910342;51.57473744
11;1906.789165;369.3337366;51.28875935
11;1871.485418;375.5757952;51.46930356
11;1875.985771;375.1511796;50.12660196
11;1888.369674;376.5160093;51.21440645
11;1886.822583;368.3574983;50.62110204
11;1892.375946;371.3108706;51.87491557
11;1888.580155;368.1346442;51.13633997
11;1895.995466;369.840017;51.77661944
11;1879.715877;368.8883933;50.80041592
11;1881.002315;375.6887308;51.04046889
11;1901.277551;372.3277329;50.70114766
11;1898.849724;368.8791411;51.79719567
11;1905.15973;369.7038823;50.44947552
11;1878.300861;372.6423662;50.65629199
11;1882.086074;372.2561421;51.82424087
11;1905.617413;373.5053588;51.94311913
11;1902.715498;369.2740243;50.39871564
11;1906.5336;369.9733503;50.54024207
11;1883.055475;372.5138701;50.45804229
11;1908.620438;368.4131786;50.4037542
11;1874.935875;375.2729281;50.67811137
11;1911.557986;376.9537944;51.80211707
11;1894.99094;376.4158933;51.99884989
11;1899.804686;375.2148182;50.99795322
11;1906.963657;374.5410026;51.69301367
11;1901.750352;369.1468491;51.40518536
11;1882.803827;375.2843011;50.84204075
11;1900.718685;368.8297848;51.97012865
11;1898.780839;371.334991;51.18960625
11;1891.061795;374.0590877;51.96789747
11;1892.39158;372.3934853;50.99001232
11;1872.150891;367.6853244;50.88688732
11;1888.280194;373.3182463;50.7530763
11;1877.354636;372.3978419;50.4831506
11;1885.086833;377.2783398;50.48735851
11;1916.71238;376.0952865;51.64968648
11;1908.511294;377.1788733;50.24192626
11;1903.569046;372.9311609;50.18523585
11;1879.407558;370.6165126;51.46755981
11;1878.060771;377.5892036;51.1246816
11;1898.483766;374.6366132;50.21910788
11;1895.942895;376.7831518;51.06009726
11;1890.528078;369.9438924;50.38195841
11;1893.188836;376.0328719;51.80212728
11;1903.77222;374.1225896;51.22513782
11;1886.160173;376.1481726;50.81939705
11;1902.300111;373.0212387;50.73044211
11;1883.434275;368.0427167;51.27672905
11;1890.695737;374.8275212;50.4444042
11;1872.626515;371.7096592;51.09962466
11;1905.923558;374.0756771;50.79242072
11;1885.941056;375.1902934;50.2497492
11;1919.608454;368.8728531;51.46930784
11;1904.973972;375.3393741;50.08768485
11;1890.631764;369.3201616;51.61175214
11;1899.265479;374.2221426;51.26124074
11;1904.817854;371.7630517;51.02512967
11;1885.18373;375.0236069;50.84297311
11;1914.209655;377.2437447;50.99749314
11;1880.950201;368.2899385;51.6397433
11;1902.304885;372.9646859;51.66902233
11;1902.360077;369.8565803;50.11339308
11;1883.402467;367.8973618;51.18820194
11;1894.176468;373.8979295;50.5882553
11;1877.731556;372.2657343;51.30306481
11;1872.474352;373.5006362;50.29408942
11;1902.258161;371.1468917;50.25895786
11;1897.733788;371.4828832;50.172303
11;1905.486494;371.8689031;50.49837305
11;1908.155719;376.7552074;51.77456393
